"var","Split","freq","opt_value","iter","forest"
26,0.250632,0.0011,9.93471702512712e-30,6,"Forest_disc_NLD200"
26,0.277053,0.0258,9.93471702512712e-30,6,"Forest_disc_NLD200"
26,0.375368,0.0101,9.93471702512712e-30,6,"Forest_disc_NLD200"
26,0.492591,0.0913,9.93471702512712e-30,6,"Forest_disc_NLD200"
26,0.976474,0.6687,9.93471702512712e-30,6,"Forest_disc_NLD200"
27,-0.95175,0.2493,6.44724308183071e-30,6,"Forest_disc_NLD200"
27,-0.45864,0.0762,6.44724308183071e-30,6,"Forest_disc_NLD200"
27,-0.25264,0.0014,6.44724308183071e-30,6,"Forest_disc_NLD200"
27,-0.22742,0.1091,6.44724308183071e-30,6,"Forest_disc_NLD200"
27,-0.20679,5e-04,6.44724308183071e-30,6,"Forest_disc_NLD200"
27,-0.10245,0.1213,6.44724308183071e-30,6,"Forest_disc_NLD200"
27,0.14547,0.1369,6.44724308183071e-30,6,"Forest_disc_NLD200"
27,0.14585,0.0665,6.44724308183071e-30,6,"Forest_disc_NLD200"
27,0.21248,0.0263,6.44724308183071e-30,6,"Forest_disc_NLD200"
27,0.7158,0.2124,6.44724308183071e-30,6,"Forest_disc_NLD200"
28,-0.7686,0.1015,4.23473476171865e-30,6,"Forest_disc_NLD200"
28,-0.5659,0.0291,4.23473476171865e-30,6,"Forest_disc_NLD200"
28,-0.1091,0.0946,4.23473476171865e-30,6,"Forest_disc_NLD200"
28,0.2088,0.264,4.23473476171865e-30,6,"Forest_disc_NLD200"
28,0.2561,0.1624,4.23473476171865e-30,6,"Forest_disc_NLD200"
28,0.3561,0.1899,4.23473476171865e-30,6,"Forest_disc_NLD200"
28,0.8343,0.0068,4.23473476171865e-30,6,"Forest_disc_NLD200"
28,0.9955,0.1517,4.23473476171865e-30,6,"Forest_disc_NLD200"
29,-0.92652,0.0978,1.45792896790114e-31,6,"Forest_disc_NLD200"
29,-0.64233,0.2416,1.45792896790114e-31,6,"Forest_disc_NLD200"
29,-0.62426,0.0043,1.45792896790114e-31,6,"Forest_disc_NLD200"
29,-0.00105,0.5575,1.45792896790114e-31,6,"Forest_disc_NLD200"
29,0.67728,0.0067,1.45792896790114e-31,6,"Forest_disc_NLD200"
29,0.70024,0.0921,1.45792896790114e-31,6,"Forest_disc_NLD200"
30,-0.5172,0.1191,1.24992853390732e-31,6,"Forest_disc_NLD200"
30,-0.209,0.0056,1.24992853390732e-31,6,"Forest_disc_NLD200"
30,0.0138,0.088,1.24992853390732e-31,6,"Forest_disc_NLD200"
30,0.0926,0.0729,1.24992853390732e-31,6,"Forest_disc_NLD200"
30,0.1546,0.0725,1.24992853390732e-31,6,"Forest_disc_NLD200"
30,0.2316,0.0901,1.24992853390732e-31,6,"Forest_disc_NLD200"
30,0.2531,0.1471,1.24992853390732e-31,6,"Forest_disc_NLD200"
30,0.2546,0.132,1.24992853390732e-31,6,"Forest_disc_NLD200"
30,0.2649,0.1425,1.24992853390732e-31,6,"Forest_disc_NLD200"
30,0.9791,0.1303,1.24992853390732e-31,6,"Forest_disc_NLD200"
31,-0.9673,0.0928,2.84517630684326e-30,6,"Forest_disc_NLD200"
31,-0.5929,0.1812,2.84517630684326e-30,6,"Forest_disc_NLD200"
31,-0.1787,0.0011,2.84517630684326e-30,6,"Forest_disc_NLD200"
31,0.0775,0.268,2.84517630684326e-30,6,"Forest_disc_NLD200"
31,0.4016,0.2074,2.84517630684326e-30,6,"Forest_disc_NLD200"
31,0.867,0.2496,2.84517630684326e-30,6,"Forest_disc_NLD200"
32,-0.82375,0.0865,1.30963236218332e-31,6,"Forest_disc_NLD200"
32,0.00227,0.463,1.30963236218332e-31,6,"Forest_disc_NLD200"
32,0.07469,0.1404,1.30963236218332e-31,6,"Forest_disc_NLD200"
32,0.90371,0.2687,1.30963236218332e-31,6,"Forest_disc_NLD200"
32,0.98065,0.041,1.30963236218332e-31,6,"Forest_disc_NLD200"
32,0.99034,5e-04,1.30963236218332e-31,6,"Forest_disc_NLD200"
33,-0.85545,0.1786,1.00148357108136e-32,6,"Forest_disc_NLD200"
33,-0.35136,0.0931,1.00148357108136e-32,6,"Forest_disc_NLD200"
33,-0.11637,0.1078,1.00148357108136e-32,6,"Forest_disc_NLD200"
33,-0.00187,0.1382,1.00148357108136e-32,6,"Forest_disc_NLD200"
33,0.63405,0.0834,1.00148357108136e-32,6,"Forest_disc_NLD200"
33,0.69091,0.0013,1.00148357108136e-32,6,"Forest_disc_NLD200"
33,0.86362,0.1744,1.00148357108136e-32,6,"Forest_disc_NLD200"
33,0.89091,0.137,1.00148357108136e-32,6,"Forest_disc_NLD200"
33,0.9171,0.0642,1.00148357108136e-32,6,"Forest_disc_NLD200"
33,0.94548,0.0222,1.00148357108136e-32,6,"Forest_disc_NLD200"
2,-0.0839,0.0555,5.69408144296569e-07,6,"Forest_disc_DIR50"
2,0.1464,0.0556,5.69408144296569e-07,6,"Forest_disc_DIR50"
2,0.1469,0.0556,5.69408144296569e-07,6,"Forest_disc_DIR50"
2,0.1519,0.0558,5.69408144296569e-07,6,"Forest_disc_DIR50"
2,0.1922,0.0556,5.69408144296569e-07,6,"Forest_disc_DIR50"
2,0.1938,0.0556,5.69408144296569e-07,6,"Forest_disc_DIR50"
2,0.2043,0.0556,5.69408144296569e-07,6,"Forest_disc_DIR50"
2,0.2341,0.1667,5.69408144296569e-07,6,"Forest_disc_DIR50"
2,0.6055,0.2776,5.69408144296569e-07,6,"Forest_disc_DIR50"
2,0.941,0.1666,5.69408144296569e-07,6,"Forest_disc_DIR50"
3,-0.54985,0.179,1.03189242288193e-09,6,"Forest_disc_DIR50"
3,-0.36589,0.1667,1.03189242288193e-09,6,"Forest_disc_DIR50"
3,0.10869,0.5,1.03189242288193e-09,6,"Forest_disc_DIR50"
3,0.79779,0.1543,1.03189242288193e-09,6,"Forest_disc_DIR50"
4,-0.1471,0.1667,6.04045763708288e-06,6,"Forest_disc_DIR50"
4,-0.0558,0.1667,6.04045763708288e-06,6,"Forest_disc_DIR50"
4,0.2941,0.5,6.04045763708288e-06,6,"Forest_disc_DIR50"
4,0.8749,0.1667,6.04045763708288e-06,6,"Forest_disc_DIR50"
5,-0.8698,0.1687,1.26709138313999e-05,6,"Forest_disc_DIR50"
5,-0.2771,0.0583,1.26709138313999e-05,6,"Forest_disc_DIR50"
5,-0.2619,0.0449,1.26709138313999e-05,6,"Forest_disc_DIR50"
5,-0.2467,0.1665,1.26709138313999e-05,6,"Forest_disc_DIR50"
5,-0.2163,0.0549,1.26709138313999e-05,6,"Forest_disc_DIR50"
5,0.3384,0.272,1.26709138313999e-05,6,"Forest_disc_DIR50"
5,0.8427,0.1792,1.26709138313999e-05,6,"Forest_disc_DIR50"
5,0.9487,0.0558,1.26709138313999e-05,6,"Forest_disc_DIR50"
6,-0.0243,0.3448,2.76669969674523e-06,6,"Forest_disc_DIR50"
6,0.2897,0.4885,2.76669969674523e-06,6,"Forest_disc_DIR50"
6,0.7876,0.1666,2.76669969674523e-06,6,"Forest_disc_DIR50"
7,-0.88887,0.1666,5.73011640141485e-07,6,"Forest_disc_DIR50"
7,-0.62449,0.1654,5.73011640141485e-07,6,"Forest_disc_DIR50"
7,0.0053,0.5139,5.73011640141485e-07,6,"Forest_disc_DIR50"
7,0.7218,0.1539,5.73011640141485e-07,6,"Forest_disc_DIR50"
8,-0.176,0.1667,2.58404421517791e-05,6,"Forest_disc_DIR50"
8,-0.038,0.0556,2.58404421517791e-05,6,"Forest_disc_DIR50"
8,0.1,0.0556,2.58404421517791e-05,6,"Forest_disc_DIR50"
8,0.146,0.0556,2.58404421517791e-05,6,"Forest_disc_DIR50"
8,0.377,0.1667,2.58404421517791e-05,6,"Forest_disc_DIR50"
8,0.791,0.3334,2.58404421517791e-05,6,"Forest_disc_DIR50"
8,0.929,0.1667,2.58404421517791e-05,6,"Forest_disc_DIR50"
9,-0.63966,0.3064,6.6393982380579e-05,6,"Forest_disc_DIR50"
9,-0.57282,0.0498,6.6393982380579e-05,6,"Forest_disc_DIR50"
9,0.06487,0.2675,6.6393982380579e-05,6,"Forest_disc_DIR50"
9,0.1299,0.2094,6.6393982380579e-05,6,"Forest_disc_DIR50"
9,0.53637,0.1665,6.6393982380579e-05,6,"Forest_disc_DIR50"
10,-0.7071,0.0549,8.6282086399854e-05,6,"Forest_disc_DIR50"
10,-0.1567,0.0508,8.6282086399854e-05,6,"Forest_disc_DIR50"
10,0.182,0.112,8.6282086399854e-05,6,"Forest_disc_DIR50"
10,0.2785,0.0561,8.6282086399854e-05,6,"Forest_disc_DIR50"
10,0.2903,0.0562,8.6282086399854e-05,6,"Forest_disc_DIR50"
10,0.3255,0.1713,8.6282086399854e-05,6,"Forest_disc_DIR50"
10,0.4149,0.056,8.6282086399854e-05,6,"Forest_disc_DIR50"
10,0.8877,0.2771,8.6282086399854e-05,6,"Forest_disc_DIR50"
10,0.8901,0.166,8.6282086399854e-05,6,"Forest_disc_DIR50"
11,-0.91235,0.053,3.31544529025545e-05,6,"Forest_disc_DIR50"
11,-0.13725,0.5765,3.31544529025545e-05,6,"Forest_disc_DIR50"
11,0.44588,0.3704,3.31544529025545e-05,6,"Forest_disc_DIR50"
12,-0.5709,0.1619,6.70667780097244e-06,6,"Forest_disc_DIR50"
12,0.0585,0.2757,6.70667780097244e-06,6,"Forest_disc_DIR50"
12,0.1672,0.1193,6.70667780097244e-06,6,"Forest_disc_DIR50"
12,0.183,0.166,6.70667780097244e-06,6,"Forest_disc_DIR50"
12,0.7201,0.2771,6.70667780097244e-06,6,"Forest_disc_DIR50"
13,-0.68,0.2778,4.45058748657015e-07,6,"Forest_disc_DIR50"
13,-0.595,0.1666,4.45058748657015e-07,6,"Forest_disc_DIR50"
13,-0.55,0.0544,4.45058748657015e-07,6,"Forest_disc_DIR50"
13,-0.261,0.0223,4.45058748657015e-07,6,"Forest_disc_DIR50"
13,-0.079,0.2024,4.45058748657015e-07,6,"Forest_disc_DIR50"
13,0.382,0.1097,4.45058748657015e-07,6,"Forest_disc_DIR50"
13,0.873,0.1667,4.45058748657015e-07,6,"Forest_disc_DIR50"
14,-0.7,0.0556,2.00921785637278e-08,6,"Forest_disc_DIR50"
14,-0.679,0.1667,2.00921785637278e-08,6,"Forest_disc_DIR50"
14,-0.18,0.1667,2.00921785637278e-08,6,"Forest_disc_DIR50"
14,0.165,0.1667,2.00921785637278e-08,6,"Forest_disc_DIR50"
14,0.622,0.1667,2.00921785637278e-08,6,"Forest_disc_DIR50"
14,0.756,0.0556,2.00921785637278e-08,6,"Forest_disc_DIR50"
14,0.814,0.1667,2.00921785637278e-08,6,"Forest_disc_DIR50"
14,0.881,0.0556,2.00921785637278e-08,6,"Forest_disc_DIR50"
15,-0.8125,0.1667,2.78257514184658e-09,6,"Forest_disc_DIR50"
15,-0.8102,0.1667,2.78257514184658e-09,6,"Forest_disc_DIR50"
15,-0.3898,0.0555,2.78257514184658e-09,6,"Forest_disc_DIR50"
15,-0.3734,0.0556,2.78257514184658e-09,6,"Forest_disc_DIR50"
15,0.0872,0.3148,2.78257514184658e-09,6,"Forest_disc_DIR50"
15,0.5023,0.0556,2.78257514184658e-09,6,"Forest_disc_DIR50"
15,0.7353,0.0185,2.78257514184658e-09,6,"Forest_disc_DIR50"
15,0.9335,0.1667,2.78257514184658e-09,6,"Forest_disc_DIR50"
16,-0.574,0.1541,3.28977108791642e-05,6,"Forest_disc_DIR50"
16,-0.366,0.0349,3.28977108791642e-05,6,"Forest_disc_DIR50"
16,0.127,0.07,3.28977108791642e-05,6,"Forest_disc_DIR50"
16,0.226,0.1262,3.28977108791642e-05,6,"Forest_disc_DIR50"
16,0.364,0.1581,3.28977108791642e-05,6,"Forest_disc_DIR50"
16,0.403,0.0699,3.28977108791642e-05,6,"Forest_disc_DIR50"
16,0.729,0.1646,3.28977108791642e-05,6,"Forest_disc_DIR50"
16,0.909,0.1661,3.28977108791642e-05,6,"Forest_disc_DIR50"
16,0.935,0.0557,3.28977108791642e-05,6,"Forest_disc_DIR50"
17,-0.8235,0.1621,1.21863517782431e-05,6,"Forest_disc_DIR50"
17,-0.8091,0.1665,1.21863517782431e-05,6,"Forest_disc_DIR50"
17,-0.7748,0.1665,1.21863517782431e-05,6,"Forest_disc_DIR50"
17,-0.3295,0.1686,1.21863517782431e-05,6,"Forest_disc_DIR50"
17,0.2743,0.1709,1.21863517782431e-05,6,"Forest_disc_DIR50"
17,0.545,0.1651,1.21863517782431e-05,6,"Forest_disc_DIR50"
18,-0.8613,0.1301,1.72553700717525e-09,6,"Forest_disc_DIR50"
18,-0.00985,0.5233,1.72553700717525e-09,6,"Forest_disc_DIR50"
18,0.62121,0.1786,1.72553700717525e-09,6,"Forest_disc_DIR50"
18,0.81249,0.168,1.72553700717525e-09,6,"Forest_disc_DIR50"
19,-0.8499,0.0549,1.03036641295157e-05,6,"Forest_disc_DIR50"
19,-0.8393,0.2775,1.03036641295157e-05,6,"Forest_disc_DIR50"
19,-0.3047,0.0556,1.03036641295157e-05,6,"Forest_disc_DIR50"
19,0.0509,0.1674,1.03036641295157e-05,6,"Forest_disc_DIR50"
19,0.13,0.1674,1.03036641295157e-05,6,"Forest_disc_DIR50"
19,0.2406,0.0558,1.03036641295157e-05,6,"Forest_disc_DIR50"
19,0.8692,0.1661,1.03036641295157e-05,6,"Forest_disc_DIR50"
19,0.965,0.0552,1.03036641295157e-05,6,"Forest_disc_DIR50"
20,-0.706,0.1523,0.000231454258927667,6,"Forest_disc_DIR50"
20,-0.2356,0.0605,0.000231454258927667,6,"Forest_disc_DIR50"
20,-0.1066,0.0553,0.000231454258927667,6,"Forest_disc_DIR50"
20,0.1272,0.2373,0.000231454258927667,6,"Forest_disc_DIR50"
20,0.4416,0.2757,0.000231454258927667,6,"Forest_disc_DIR50"
20,0.8448,0.0553,0.000231454258927667,6,"Forest_disc_DIR50"
20,0.9738,0.1628,0.000231454258927667,6,"Forest_disc_DIR50"
21,-0.7762,0.0541,0.000120306675921508,6,"Forest_disc_DIR50"
21,-0.7515,0.0551,0.000120306675921508,6,"Forest_disc_DIR50"
21,-0.4572,0.1687,0.000120306675921508,6,"Forest_disc_DIR50"
21,-0.1678,0.1811,0.000120306675921508,6,"Forest_disc_DIR50"
21,0.5593,0.1898,0.000120306675921508,6,"Forest_disc_DIR50"
21,0.8932,0.0165,0.000120306675921508,6,"Forest_disc_DIR50"
21,0.9303,0.1665,0.000120306675921508,6,"Forest_disc_DIR50"
21,0.9377,0.1665,0.000120306675921508,6,"Forest_disc_DIR50"
22,-0.35038,0.1008,0.000244785218390602,6,"Forest_disc_DIR50"
22,-0.01403,0.1207,0.000244785218390602,6,"Forest_disc_DIR50"
22,0.33477,0.1351,0.000244785218390602,6,"Forest_disc_DIR50"
22,0.91403,0.2037,0.000244785218390602,6,"Forest_disc_DIR50"
22,0.91611,0.1667,0.000244785218390602,6,"Forest_disc_DIR50"
22,0.92026,0.1667,0.000244785218390602,6,"Forest_disc_DIR50"
22,0.93895,0.0501,0.000244785218390602,6,"Forest_disc_DIR50"
22,0.97217,0.0542,0.000244785218390602,6,"Forest_disc_DIR50"
23,-0.9548,0.1281,3.77702416466577e-06,6,"Forest_disc_DIR50"
23,-0.9358,0.1661,3.77702416466577e-06,6,"Forest_disc_DIR50"
23,-0.8594,0.1707,3.77702416466577e-06,6,"Forest_disc_DIR50"
23,-0.3325,0.233,3.77702416466577e-06,6,"Forest_disc_DIR50"
23,0.1877,0.2135,3.77702416466577e-06,6,"Forest_disc_DIR50"
23,0.8734,0.0882,3.77702416466577e-06,6,"Forest_disc_DIR50"
24,-0.61678,0.1614,0.000188230760047759,6,"Forest_disc_DIR50"
24,0.12194,0.1674,0.000188230760047759,6,"Forest_disc_DIR50"
24,0.28459,0.1728,0.000188230760047759,6,"Forest_disc_DIR50"
24,0.64514,0.1655,0.000188230760047759,6,"Forest_disc_DIR50"
24,0.70042,0.1646,0.000188230760047759,6,"Forest_disc_DIR50"
24,0.97684,0.1667,0.000188230760047759,6,"Forest_disc_DIR50"
25,-0.853,0.2201,0.000215937650915405,6,"Forest_disc_DIR50"
25,-0.541,0.0446,0.000215937650915405,6,"Forest_disc_DIR50"
25,-0.191,0.107,0.000215937650915405,6,"Forest_disc_DIR50"
25,-0.106,0.1728,0.000215937650915405,6,"Forest_disc_DIR50"
25,0.159,0.192,0.000215937650915405,6,"Forest_disc_DIR50"
25,0.299,0.0424,0.000215937650915405,6,"Forest_disc_DIR50"
25,0.781,0.1646,0.000215937650915405,6,"Forest_disc_DIR50"
25,0.851,0.0549,0.000215937650915405,6,"Forest_disc_DIR50"
26,0.443,0.3697,1.40716975542404e-06,6,"Forest_disc_DIR50"
26,0.958,0.1667,1.40716975542404e-06,6,"Forest_disc_DIR50"
26,0.984,0.4634,1.40716975542404e-06,6,"Forest_disc_DIR50"
27,-0.948,0.129,3.05344529118592e-05,6,"Forest_disc_DIR50"
27,-0.862,0.273,3.05344529118592e-05,6,"Forest_disc_DIR50"
27,-0.523,0.022,3.05344529118592e-05,6,"Forest_disc_DIR50"
27,-0.203,0.0535,3.05344529118592e-05,6,"Forest_disc_DIR50"
27,-0.135,0.2629,3.05344529118592e-05,6,"Forest_disc_DIR50"
27,0.269,0.0576,3.05344529118592e-05,6,"Forest_disc_DIR50"
27,0.276,0.0932,3.05344529118592e-05,6,"Forest_disc_DIR50"
27,0.824,0.108,3.05344529118592e-05,6,"Forest_disc_DIR50"
28,-0.8784,0.0928,1.07484196165834e-06,6,"Forest_disc_DIR50"
28,-0.2263,0.1296,1.07484196165834e-06,6,"Forest_disc_DIR50"
28,-0.2106,0.055,1.07484196165834e-06,6,"Forest_disc_DIR50"
28,0.2891,0.2219,1.07484196165834e-06,6,"Forest_disc_DIR50"
28,0.3597,0.2228,1.07484196165834e-06,6,"Forest_disc_DIR50"
28,0.8547,0.0556,1.07484196165834e-06,6,"Forest_disc_DIR50"
28,0.8565,0.0558,1.07484196165834e-06,6,"Forest_disc_DIR50"
28,0.959,0.1667,1.07484196165834e-06,6,"Forest_disc_DIR50"
29,-0.63587,0.0556,2.58429853025101e-06,6,"Forest_disc_DIR50"
29,-0.12928,0.0555,2.58429853025101e-06,6,"Forest_disc_DIR50"
29,-0.11119,0.0555,2.58429853025101e-06,6,"Forest_disc_DIR50"
29,0.09931,0.1667,2.58429853025101e-06,6,"Forest_disc_DIR50"
29,0.09982,0.1667,2.58429853025101e-06,6,"Forest_disc_DIR50"
29,0.11955,0.0556,2.58429853025101e-06,6,"Forest_disc_DIR50"
29,0.19639,0.0556,2.58429853025101e-06,6,"Forest_disc_DIR50"
29,0.20242,0.0556,2.58429853025101e-06,6,"Forest_disc_DIR50"
29,0.54015,0.0555,2.58429853025101e-06,6,"Forest_disc_DIR50"
29,0.63925,0.2777,2.58429853025101e-06,6,"Forest_disc_DIR50"
30,-0.8446,0.1536,1.73517546242405e-06,6,"Forest_disc_DIR50"
30,-0.1002,0.1667,1.73517546242405e-06,6,"Forest_disc_DIR50"
30,0.1275,0.3343,1.73517546242405e-06,6,"Forest_disc_DIR50"
30,0.3843,0.179,1.73517546242405e-06,6,"Forest_disc_DIR50"
30,0.8936,0.1663,1.73517546242405e-06,6,"Forest_disc_DIR50"
31,-0.9614,0.1667,0.000123347595003582,6,"Forest_disc_DIR50"
31,-0.7666,0.1991,0.000123347595003582,6,"Forest_disc_DIR50"
31,0.2716,0.2963,0.000123347595003582,6,"Forest_disc_DIR50"
31,0.7481,0.1401,0.000123347595003582,6,"Forest_disc_DIR50"
31,0.8284,0.195,0.000123347595003582,6,"Forest_disc_DIR50"
32,-0.28043,0.1665,1.56495383090675e-05,6,"Forest_disc_DIR50"
32,-0.28035,0.0842,1.56495383090675e-05,6,"Forest_disc_DIR50"
32,0.2001,0.4197,1.56495383090675e-05,6,"Forest_disc_DIR50"
32,0.76064,0.1626,1.56495383090675e-05,6,"Forest_disc_DIR50"
32,0.98603,0.1667,1.56495383090675e-05,6,"Forest_disc_DIR50"
33,-0.8778,0.0556,4.08372181370955e-08,6,"Forest_disc_DIR50"
33,-0.8752,0.0514,4.08372181370955e-08,6,"Forest_disc_DIR50"
33,-0.8672,0.1667,4.08372181370955e-08,6,"Forest_disc_DIR50"
33,-0.2963,0.1299,4.08372181370955e-08,6,"Forest_disc_DIR50"
33,-0.2259,0.1911,4.08372181370955e-08,6,"Forest_disc_DIR50"
33,0.2459,0.015,4.08372181370955e-08,6,"Forest_disc_DIR50"
33,0.7385,0.0565,4.08372181370955e-08,6,"Forest_disc_DIR50"
33,0.9125,0.1672,4.08372181370955e-08,6,"Forest_disc_DIR50"
33,0.9143,0.1667,4.08372181370955e-08,6,"Forest_disc_DIR50"
2,0.10513,0.1667,1.44155997855389e-06,6,"Forest_disc_DIR100"
2,0.14463,0.1666,1.44155997855389e-06,6,"Forest_disc_DIR100"
2,0.15714,0.1666,1.44155997855389e-06,6,"Forest_disc_DIR100"
2,0.52326,0.1667,1.44155997855389e-06,6,"Forest_disc_DIR100"
2,0.61696,0.1667,1.44155997855389e-06,6,"Forest_disc_DIR100"
2,0.93085,0.1667,1.44155997855389e-06,6,"Forest_disc_DIR100"
3,-0.75425,0.1667,5.87514411871942e-12,6,"Forest_disc_DIR100"
3,-0.07874,0.4877,5.87514411871942e-12,6,"Forest_disc_DIR100"
3,0.26069,0.1668,5.87514411871942e-12,6,"Forest_disc_DIR100"
3,0.71611,0.1789,5.87514411871942e-12,6,"Forest_disc_DIR100"
4,-0.213,0.1667,1.17206902343815e-06,6,"Forest_disc_DIR100"
4,0.1546,0.1666,1.17206902343815e-06,6,"Forest_disc_DIR100"
4,0.2866,0.5,1.17206902343815e-06,6,"Forest_disc_DIR100"
4,0.9043,0.1666,1.17206902343815e-06,6,"Forest_disc_DIR100"
5,-0.67654,0.1667,5.92632720364428e-07,6,"Forest_disc_DIR100"
5,-0.25186,0.1667,5.92632720364428e-07,6,"Forest_disc_DIR100"
5,0.06486,0.1708,5.92632720364428e-07,6,"Forest_disc_DIR100"
5,0.20882,0.1667,5.92632720364428e-07,6,"Forest_disc_DIR100"
5,0.2592,0.1667,5.92632720364428e-07,6,"Forest_disc_DIR100"
5,0.87824,0.1626,5.92632720364428e-07,6,"Forest_disc_DIR100"
6,-0.4532,0.0489,2.33349289844244e-06,6,"Forest_disc_DIR100"
6,0.0095,0.2063,2.33349289844244e-06,6,"Forest_disc_DIR100"
6,0.0249,0.1666,2.33349289844244e-06,6,"Forest_disc_DIR100"
6,0.1389,0.1606,2.33349289844244e-06,6,"Forest_disc_DIR100"
6,0.3231,0.0921,2.33349289844244e-06,6,"Forest_disc_DIR100"
6,0.722,0.1589,2.33349289844244e-06,6,"Forest_disc_DIR100"
6,0.8987,0.1667,2.33349289844244e-06,6,"Forest_disc_DIR100"
7,-0.98725,0.1624,3.73952284861218e-05,6,"Forest_disc_DIR100"
7,-0.64472,0.264,3.73952284861218e-05,6,"Forest_disc_DIR100"
7,-0.47346,0.1143,3.73952284861218e-05,6,"Forest_disc_DIR100"
7,0.08926,0.3292,3.73952284861218e-05,6,"Forest_disc_DIR100"
7,0.84772,0.129,3.73952284861218e-05,6,"Forest_disc_DIR100"
8,-0.29851,0.1666,1.87103545188918e-07,6,"Forest_disc_DIR100"
8,0.16641,0.1667,1.87103545188918e-07,6,"Forest_disc_DIR100"
8,0.52815,0.1667,1.87103545188918e-07,6,"Forest_disc_DIR100"
8,0.53441,0.1667,1.87103545188918e-07,6,"Forest_disc_DIR100"
8,0.87286,0.1666,1.87103545188918e-07,6,"Forest_disc_DIR100"
8,0.87296,0.1667,1.87103545188918e-07,6,"Forest_disc_DIR100"
9,-0.6914,0.1648,9.02401883282728e-05,6,"Forest_disc_DIR100"
9,-0.6579,0.1289,9.02401883282728e-05,6,"Forest_disc_DIR100"
9,-0.3367,0.111,9.02401883282728e-05,6,"Forest_disc_DIR100"
9,-0.1263,0.0558,9.02401883282728e-05,6,"Forest_disc_DIR100"
9,-0.0982,0.0576,9.02401883282728e-05,6,"Forest_disc_DIR100"
9,0.0421,0.1687,9.02401883282728e-05,6,"Forest_disc_DIR100"
9,0.3578,0.0554,9.02401883282728e-05,6,"Forest_disc_DIR100"
9,0.3998,0.1646,9.02401883282728e-05,6,"Forest_disc_DIR100"
9,0.7997,0.0927,9.02401883282728e-05,6,"Forest_disc_DIR100"
10,-0.4987,0.1667,1.04393357866105e-06,6,"Forest_disc_DIR100"
10,-0.0692,0.1792,1.04393357866105e-06,6,"Forest_disc_DIR100"
10,0.4774,0.1665,1.04393357866105e-06,6,"Forest_disc_DIR100"
10,0.4932,0.168,1.04393357866105e-06,6,"Forest_disc_DIR100"
10,0.9157,0.153,1.04393357866105e-06,6,"Forest_disc_DIR100"
10,0.9691,0.1666,1.04393357866105e-06,6,"Forest_disc_DIR100"
11,-0.52458,0.1667,2.44823750790862e-06,6,"Forest_disc_DIR100"
11,-0.36409,0.0554,2.44823750790862e-06,6,"Forest_disc_DIR100"
11,0.0847,0.0556,2.44823750790862e-06,6,"Forest_disc_DIR100"
11,0.11958,0.1667,2.44823750790862e-06,6,"Forest_disc_DIR100"
11,0.14874,0.1668,2.44823750790862e-06,6,"Forest_disc_DIR100"
11,0.22666,0.1668,2.44823750790862e-06,6,"Forest_disc_DIR100"
11,0.67317,0.1665,2.44823750790862e-06,6,"Forest_disc_DIR100"
11,0.9678,0.0556,2.44823750790862e-06,6,"Forest_disc_DIR100"
12,-0.9655,0.0562,2.98271081749141e-05,6,"Forest_disc_DIR100"
12,-0.2381,0.1043,2.98271081749141e-05,6,"Forest_disc_DIR100"
12,0.2468,0.1667,2.98271081749141e-05,6,"Forest_disc_DIR100"
12,0.271,0.1713,2.98271081749141e-05,6,"Forest_disc_DIR100"
12,0.3375,0.0576,2.98271081749141e-05,6,"Forest_disc_DIR100"
12,0.3438,0.0557,2.98271081749141e-05,6,"Forest_disc_DIR100"
12,0.368,0.0547,2.98271081749141e-05,6,"Forest_disc_DIR100"
12,0.7074,0.0608,2.98271081749141e-05,6,"Forest_disc_DIR100"
12,0.8786,0.2731,2.98271081749141e-05,6,"Forest_disc_DIR100"
13,-0.8268,0.1665,9.44099601802177e-07,6,"Forest_disc_DIR100"
13,-0.5726,0.0556,9.44099601802177e-07,6,"Forest_disc_DIR100"
13,-0.2595,0.1667,9.44099601802177e-07,6,"Forest_disc_DIR100"
13,0.2691,0.0558,9.44099601802177e-07,6,"Forest_disc_DIR100"
13,0.3057,0.1667,9.44099601802177e-07,6,"Forest_disc_DIR100"
13,0.3241,0.0554,9.44099601802177e-07,6,"Forest_disc_DIR100"
13,0.4427,0.1666,9.44099601802177e-07,6,"Forest_disc_DIR100"
13,0.8736,0.1666,9.44099601802177e-07,6,"Forest_disc_DIR100"
14,-0.7801,0.1634,1.8448648095506e-06,6,"Forest_disc_DIR100"
14,0.1177,0.5046,1.8448648095506e-06,6,"Forest_disc_DIR100"
14,0.4192,0.1694,1.8448648095506e-06,6,"Forest_disc_DIR100"
14,0.7404,0.1625,1.8448648095506e-06,6,"Forest_disc_DIR100"
15,-0.84865,0.1653,1.48241062383505e-06,6,"Forest_disc_DIR100"
15,-0.14141,0.1687,1.48241062383505e-06,6,"Forest_disc_DIR100"
15,-0.1233,0.1708,1.48241062383505e-06,6,"Forest_disc_DIR100"
15,0.64124,0.1619,1.48241062383505e-06,6,"Forest_disc_DIR100"
15,0.86373,0.1668,1.48241062383505e-06,6,"Forest_disc_DIR100"
15,0.92601,0.1665,1.48241062383505e-06,6,"Forest_disc_DIR100"
16,-0.64,0.1661,2.26222901796377e-06,6,"Forest_disc_DIR100"
16,0.1342,0.1667,2.26222901796377e-06,6,"Forest_disc_DIR100"
