"name","disc_method","data","mean_acc","mean_F1","mean_Kappa","diff_acc","relative_diff_acc","diff_F1","relative_diff_F1","diff_Kappa","relative_diff_Kappa"
"MAMMOGRAPHIC","ModifiedChi2","TEST",0.817303240740741,0.815510596805488,0.633460136284532,-0.00434027777777746,-0.00528243414565393,-0.00520362222105786,-0.00634035831282405,-0.00852915506510354,-0.0103923568854699
"MUTAGENESIS","ModifiedChi2","TEST",0.742577319587629,0.692838199904307,0.393842812393282,-0.0265979381443299,-0.0345798150381986,0.0112222776176312,0.0164642245738375,-0.00588724207624569,-0.00863718390922449
"NEWTHYROID","ModifiedChi2","TEST",0.91948717948718,0.885176129280248,0.822941693710764,-0.017948717948718,-0.0191466083150985,-0.0221632572378372,-0.0244266451640424,-0.0372536700543868,-0.0410581427500329
"PAGEBLOCKS","ModifiedChi2","TEST",0.957480714575721,0.743956491096304,0.779862291613074,0.00987616727568041,0.0104222455493909,0.00479126416840914,0.00648199346216881,0.0220415451614148,0.0298195103860925
"PENBASED","ModifiedChi2","TEST",0.896479797979798,0.895848112373801,0.884962520688229,-0.00253535353535306,-0.00282014550153033,-0.00214372697271736,-0.00238724549465548,-0.00281527747979082,-0.00313508136314417
"PHONEME","ModifiedChi2","TEST",0.810384536294468,0.778337994656744,0.558220649984042,-0.0439029405716636,-0.0513912959753514,-0.0468756386843671,-0.0568042465495605,-0.0931952134146744,-0.112934650676271
"PIMA","ModifiedChi2","TEST",0.749855072463769,0.719673659469256,0.441039923428949,-0.0257971014492751,-0.0332585949177873,-0.0264597579200745,-0.0354625021523032,-0.0524960852571353,-0.0703575044806538
"SAT","ModifiedChi2","TEST",0.860483592400691,0.83422449402733,0.828119197538512,0.00329879101899844,0.00384840120086256,0.00516334573984378,0.00622794319877276,0.00410687524851083,0.00495364576785925
"SEGMENTATION","ModifiedChi2","TEST",0.925228475228475,0.92388387882339,0.912766554433221,0.0213564213564212,0.0236277040151131,0.0246254722590151,0.0273842002246017,0.0249158249158246,0.0277070803385822
"SPAMBASE","ModifiedChi2","TEST",0.934649758454106,0.930905054913079,0.861901642010111,0.0327536231884056,0.0363164026407057,0.0318933467340946,0.0354760082031601,0.0583128690876437,0.064863303288631
"SPECTFHEART","ModifiedChi2","TEST",0.787448559670782,0.628083123769431,0.281660354146157,-0.0141975308641976,-0.0177104722792609,-0.0242043314112941,-0.0371068479380581,-0.0556788467617899,-0.0853593708104709
"TAE","ModifiedChi2","TEST",0.441666666666667,0.339343337611199,0.163026140311519,-0.151086956521739,-0.254889975550122,-0.24570562787124,-0.419974467724472,-0.22641930579994,-0.387009155059751
"TEXTURE","ModifiedChi2","TEST",0.864353535353535,0.862931364214186,0.850788888888889,-0.00419191919191952,-0.0048263670830139,-0.00382474067069571,-0.00441270693005814,-0.00461111111111123,-0.00531996381118499
"THYROID","ModifiedChi2","TEST",0.991527777777778,0.957848897650668,0.939885987930009,0.016813271604938,0.017249432011589,0.117419175567981,0.139713259161042,0.187278981345156,0.222837170585847
"TITANIC","ModifiedChi2","TEST",0.773661616161616,0.697926807422854,0.415364776681702,-0.00835858585858607,-0.0106884525962286,-0.0121975736667199,-0.0171766721317252,-0.0225702973120526,-0.0317835831483804
"VEHICLE","ModifiedChi2","TEST",0.68484251968504,0.676470850254738,0.580023347591775,-0.0311679790026245,-0.0435300586510261,-0.0329014099716339,-0.0463810213852097,-0.0420472427910339,-0.0592738751549376
"VERTEBRAL","ModifiedChi2","TEST",0.773655913978495,0.680807170321294,0.635680859552141,-0.0700716845878138,-0.0830501274426509,-0.123114937855286,-0.153142868697229,-0.11361869500901,-0.141330476987024
"WAVE","ModifiedChi2","TEST",0.821644444444445,0.81990413851451,0.732470357914289,-0.00619999999999998,-0.00748932971841192,-0.00610203020564026,-0.00738739059914651,-0.00928515076599812,-0.0112410186722757
"WDBC","ModifiedChi2","TEST",0.953021442495126,0.949778590854209,0.899582712233104,-0.00341130604288475,-0.00356669723835704,-0.00364197983510794,-0.0038199090171453,-0.00729925638615003,-0.00765586207236195
"WILT","ModifiedChi2","TEST",0.954985067769355,0.675221179164969,0.358564520166455,-0.0114863312657936,-0.0118848123982362,-0.176925704978863,-0.207623484015462,-0.347211499106559,-0.407454988766882
"WINE","ModifiedChi2","TEST",0.960377358490566,0.960043755218869,0.939804551076118,0.00283018867924545,0.00295566502463071,0.00214121734516304,0.00223531858461925,0.00460428846045879,0.00480663562148934
"WIRELESS","ModifiedChi2","TEST",0.972222222222222,0.972245169496833,0.962962962962963,-0.0073611111111116,-0.00751453282291273,-0.00733471728897506,-0.00748761523987766,-0.00981481481481483,-0.0100194123493278
"WISCONSIN","ModifiedChi2","TEST",0.964634146341463,0.961384779678123,0.922795507963112,0.00162601626016246,0.00168847615027422,0.00174256495046288,0.00181584857743821,0.00346220784663287,0.00360781111282753
"YEAST","ModifiedChi2","TEST",0.503370786516854,0.4353954284,0.383719766535587,-0.0556179775280899,-0.099497487437186,-0.049914989318444,-0.102851674919953,-0.0690764793080327,-0.142334631168185
"APPENDICITIS","Naive","TEST",0.8546875,0.760342642022374,0.531101024666761,-0.0145833333333333,-0.0167765128819652,-0.0140924786473976,-0.0181971068605588,-0.0231241822872503,-0.0298594183942114
"AUSTRA","Naive","TEST",0.869565217391304,0.867587484956489,0.735637385464526,0.0238325281803541,0.028179741051028,0.0297578736992827,0.035517810900273,0.0528772574435938,0.0631121850232158
"AUTOS","Naive","TEST",0.694354838709678,0.606100005199713,0.591699543352753,0.0352150537634414,0.0534257748776517,0.0299263941879818,0.0519398903664342,0.0528013891183214,0.0916414568615958
"BALANCE","Naive","TEST",0.770855614973262,0.546263624167122,0.577920310310771,-0.0811051693404635,-0.0951982424939848,-0.0779987484627269,-0.124945458644479,-0.151709878692103,-0.2430226221276
"BANANA","Naive","TEST",0.557735849056604,0.521894027426724,0.0915843320391451,-0.290880503144654,-0.342770325353887,-0.317057592206651,-0.377921187332836,-0.594971084905274,-0.709184023228036
"BANDS","Naive","TEST",0.719570996758804,0.706080187764693,0.41662715443755,-0.0148940238173276,-0.0202787381292092,-0.0155711290056633,-0.0215770811246483,-0.0400056154320093,-0.0554362120629787
"BANKNOTE","Naive","TEST",0.843527508090615,0.830325013967618,0.674588411759571,-0.121156957928803,-0.125592317691953,-0.133699090587735,-0.138688534815633,-0.253521415809028,-0.26298244474495
"BRCANCER","Naive","TEST",0.695714285714286,0.687871897229905,0.384327202634765,-0.0257142857142856,-0.0356435643564355,-0.0286924824508492,-0.0400417370224743,-0.0582740474793224,-0.0813242314741975
"BUPA","Naive","TEST",0.654368932038835,0.619916053643966,0.259497639438538,-0.036084142394822,-0.052261542067026,-0.0568437044341097,-0.0839939191945155,-0.107582806814126,-0.158967499958404
"CLEVELAND","Naive","TEST",0.608152173913044,0.39509013528442,0.356930744133517,0.000905797101449668,0.00149164677804361,0.00790030266912983,0.0204042100376627,-0.00692202416557769,-0.0178775979700257
"CMC","Naive","TEST",0.489140271493213,0.460690034007826,0.221209725402523,-0.0710784313725484,-0.126876219963652,-0.082353743414838,-0.151652126106106,-0.113475387612286,-0.208961767596068
"CRX","Naive","TEST",0.876811594202898,0.875242332006117,0.750878153656893,0.0318840579710147,0.037735849056604,0.0400397975816464,0.0479402251924887,0.0703919321172222,0.0842812721655934
"CRYOTHERAPY","Naive","TEST",0.746913580246913,0.740879428102882,0.490180806714507,-0.0685185185185186,-0.0840272520817564,-0.069619587675697,-0.0858971896576817,-0.138219189224915,-0.170535912486135
"DERMA","Naive","TEST",0.942942942942943,0.928262596488098,0.928225159618924,0.0141141141141143,0.0151956029744587,0.0108304002399409,0.0118051233477873,0.0188084802652186,0.0205012210625875
"ECOLI","Naive","TEST",0.775653594771242,0.518146980870306,0.695452242802916,-0.0133986928104572,-0.0169807413543173,-0.0160106369927809,-0.029973619129185,-0.018482269590394,-0.0346007788194295
"GERMAN","Naive","TEST",0.770111111111111,0.697450877061752,0.403057851131823,-0.0053333333333333,-0.00687777618569991,-0.00471099969050315,-0.00670927865279895,-0.00999386235958749,-0.0142329891303877
"HABERMAN","Naive","TEST",0.725641025641025,0.540088627682787,0.132149061823525,-0.00586080586080595,-0.00801201802704069,-0.0593799964767174,-0.0990543859738651,-0.0851544622389244,-0.142049906879308
"HAYES","Naive","TEST",0.686170212765958,0.627901934183268,0.495536876322587,-0.0794326241134753,-0.103751736915239,-0.151535235741805,-0.19441622954211,-0.131042952482079,-0.168125100442254
"HEART","Naive","TEST",0.824074074074074,0.820616466931587,0.642465769578318,0.00102880658436233,0.00125000000000023,0.00333558807406076,0.00408132401032502,0.00365366079300689,0.00447050810501565
"HEPATISIS","Naive","TEST",0.838297872340426,0.732317815104797,0.470556665578822,-0.0138297872340427,-0.0162297128589265,-0.0277548738982474,-0.0365160783959391,-0.0538585059616277,-0.0708596779503703
"HORSECOLIC","Naive","TEST",0.848798798798799,0.835650848395293,0.672258218023932,0.00360360360360346,0.00426363474862303,0.00931582612752346,0.011273667309849,0.0129410245465988,0.0156607479991395
"HYPOTHYROID","Naive","TEST",0.970038637161925,0.831193343967722,0.663401048434322,-0.0145240604144709,-0.0147517882306768,-0.0785508573667918,-0.086343894527236,-0.156188548169652,-0.171684027158994
"IMMUNOTHERAPY","Naive","TEST",0.771604938271605,0.548574719042678,0.151347257773875,-0.0296296296296296,-0.0369799691833589,-0.078189553321113,-0.124751133350705,-0.139481651921083,-0.222542442304567
"INDIAN","Naive","TEST",0.713904761904762,0.565254991783958,0.182671878258828,0.00361904761904785,0.0050951997854656,-0.0385288768463925,-0.0638123653978916,-0.0766153683178642,-0.126892042498025
"ION","Naive","TEST",0.858730158730158,0.845950287946795,0.693693921656945,-0.0441269841269842,-0.04887482419128,-0.048112804097262,-0.0538136564694376,-0.0960552891730013,-0.107436812936092
"IRIS","Naive","TEST",0.943703703703704,0.943397727765634,0.915555555555555,0.000370370370370354,0.000392618767177054,0.000291172788082439,0.000308737953888328,0.000555555555555531,0.000589069763775266
"MAMMOGRAPHIC","Naive","TEST",0.806944444444444,0.804517433688668,0.611979381660663,-0.0146990740740744,-0.0178898436399497,-0.0161967853378778,-0.0197349880901161,-0.0300099096889733,-0.0365656022440653
"MUTAGENESIS","Naive","TEST",0.670756013745705,0.490287141756092,0.0870679330118644,-0.0984192439862541,-0.127954250994058,-0.191328780530584,-0.28069881332689,-0.312662121457663,-0.458707185725281
"NEWTHYROID","Naive","TEST",0.923333333333333,0.891952310750169,0.83240005914851,-0.0141025641025643,-0.015043763676149,-0.0153870757679165,-0.016958456776537,-0.0277953046166403,-0.030633856558685
"PAGEBLOCKS","Naive","TEST",0.952415753146569,0.72896786233878,0.75907307822537,0.00481120584652872,0.00507722958932293,-0.0101973645891148,-0.0137957850526829,0.00125233177371087,0.00169425147191486
"PENBASED","Naive","TEST",0.890707070707071,0.889825789993409,0.878542828150516,-0.00830808080808021,-0.00924131344625085,-0.00816604935311016,-0.00909367880119346,-0.00923497001750384,-0.0102840244341466
"PHONEME","Naive","TEST",0.781019946535061,0.740904142347318,0.483411545504077,-0.0732675303310713,-0.0857644906605044,-0.0843094909937933,-0.102166866357312,-0.168004317894639,-0.203588878208939
"PIMA","Naive","TEST",0.739855072463769,0.697541084724321,0.399569744063295,-0.0357971014492749,-0.0461509715994015,-0.0485923326650095,-0.0651255278647494,-0.0939662646227886,-0.125937617097449
"SAT","Naive","TEST",0.853065630397236,0.823894036886755,0.818885601869457,-0.00411917098445602,-0.00480546432673135,-0.00516711140073145,-0.00623248527735821,-0.00512672042054341,-0.0061837663375412
"SEGMENTATION","Naive","TEST",0.915824915824916,0.914142196306947,0.901795735129068,0.0119528619528617,0.0132240640715214,0.0148837897425719,0.0165511822118356,0.013945005611672,0.0155072285228325
"SPAMBASE","Naive","TEST",0.925615942028985,0.921021222469797,0.842293259869372,0.0237198067632843,0.0262999317058792,0.0220095142908131,0.0244818995020599,0.0387044869469044,0.0430522612717728
"SPECTFHEART","Naive","TEST",0.82201646090535,0.692854364948671,0.401677363571037,0.020370370370371,0.0254106776180707,0.0405669097679461,0.0621917675186724,0.06433816266309,0.098634677322231
"TAE","Naive","TEST",0.534782608695652,0.526003946667344,0.303352089178458,-0.0579710144927541,-0.0977995110024458,-0.0590450188150953,-0.100923208652127,-0.0860933569330014,-0.147155814320614
"TEXTURE","Naive","TEST",0.86579797979798,0.863465854413739,0.852377777777778,-0.0027474747474745,-0.00316330565440857,-0.00329025047114295,-0.00379605110664891,-0.00302222222222248,-0.00348681965456001
"THYROID","Naive","TEST",0.974521604938272,0.881802016332388,0.799256929271846,-0.000192901234568055,-0.000197905369568645,0.0413722942497007,0.0492275477206769,0.0466499226869932,0.0555072261977944
"TITANIC","Naive","TEST",0.776767676767677,0.705738951435563,0.431680962421546,-0.00525252525252529,-0.00671661069491092,-0.00438542965401101,-0.00617557961787237,-0.00625411157220773,-0.00880706498573078
"VEHICLE","Naive","TEST",0.657152230971129,0.649886313824301,0.543452977259001,-0.0588582677165352,-0.0822030791788854,-0.0594859464020715,-0.0838571646191642,-0.0786176131238071,-0.110827019227844
"VERTEBRAL","Naive","TEST",0.768279569892474,0.723840615686627,0.629096372570898,-0.0754480286738349,-0.0894222599830074,-0.0800814924899533,-0.0996134969737187,-0.120203181990252,-0.149520930905722
"WAVE","Naive","TEST",0.807366666666666,0.805396354970421,0.711065070978258,-0.020477777777778,-0.0247362628513143,-0.0206098137497298,-0.0249511620254163,-0.0306904377020288,-0.0371552161039934
"WDBC","Naive","TEST",0.952631578947368,0.949197527211551,0.898435465328116,-0.00380116959064314,-0.00397431977988369,-0.00422304347776659,-0.0044293605651002,-0.0084465032911375,-0.00885915780591007
"WILT","Naive","TEST",0.934309671490925,0.655491510954316,0.326171934904953,-0.0321617275442226,-0.0332774747150619,-0.196655373189516,-0.230776380045207,-0.37960408436806,-0.445467901639346
"WINE","Naive","TEST",0.941509433962264,0.942738859328796,0.911050165411963,-0.0160377358490568,-0.0167487684729066,-0.0151636785449101,-0.015830084946397,-0.024150097203696,-0.0252114346176626
"WIRELESS","Naive","TEST",0.970694444444444,0.970686707908699,0.960925925925926,-0.00888888888888906,-0.00907415284276212,-0.00889317887710939,-0.00907856418560168,-0.011851851851852,-0.0120989130256035
"WISCONSIN","Naive","TEST",0.960487804878049,0.956837329399642,0.913709180458579,-0.00252032520325218,-0.00261713803292544,-0.00280488532801737,-0.00292284487381933,-0.00562411965790011,-0.00586064219725494
"YEAST","Naive","TEST",0.53561797752809,0.442228584211158,0.422983918200575,-0.0233707865168539,-0.0418090452261305,-0.0430818335072857,-0.0887717055607899,-0.029812327643045,-0.0614293997297639
"APPENDICITIS","OneR","TEST",0.830729166666667,0.739478777685704,0.5024799879083,-0.0385416666666667,-0.0443379269023368,-0.0349563429840681,-0.0451378586160143,-0.0517452190457114,-0.0668167257199795
"AUSTRA","OneR","TEST",0.868357487922705,0.866204869481974,0.732828657201967,0.0226247987117552,0.0267517136329017,0.0283752582247672,0.0338675762273294,0.0500685291810345,0.0597597990191635
"AUTOS","OneR","TEST",0.699731182795699,0.610043989976408,0.599532285797681,0.0405913978494626,0.0615823817292011,0.0338703789646766,0.0587850229815315,0.0606341315632493,0.105235870585567
"BALANCE","OneR","TEST",0.65035650623886,0.446314377594776,0.352640264026403,-0.201604278074866,-0.23663563134219,-0.177947995035073,-0.285053212939018,-0.376989924976471,-0.603896601021001
"BANANA","OneR","TEST",0.568647798742139,0.436740693914956,0.0689132921717677,-0.279968553459119,-0.329911806121692,-0.402210925718419,-0.479420882331911,-0.617642124772651,-0.736207083124249
"BANDS","OneR","TEST",0.717217487891037,0.702798205551849,0.409726502527392,-0.0172475326850943,-0.0234831233644931,-0.0188531112185067,-0.0261249592155961,-0.0469062673421669,-0.064998519717374
"BANKNOTE","OneR","TEST",0.863673139158576,0.860797276653414,0.722487089268451,-0.101011326860841,-0.1047091877385,-0.103226827901939,-0.107079094199155,-0.205622738300148,-0.213296262332558
"BRCANCER","OneR","TEST",0.702857142857143,0.695832821184195,0.398234020963187,-0.0185714285714285,-0.0257425742574256,-0.0207315584965588,-0.028931885374759,-0.0443672291509006,-0.061916598716039
"BUPA","OneR","TEST",0.653883495145631,0.633074471955177,0.272200003340077,-0.0365695792880265,-0.0529646121396775,-0.0436852861228986,-0.0645506556816559,-0.0948804429125865,-0.140198115771595
"CLEVELAND","OneR","TEST",0.597463768115942,0.37600201767767,0.34150840814004,-0.00978260869565195,-0.0161097852028636,-0.0111878149376199,-0.028894908892755,-0.0223443601590544,-0.0577090571003079
"CMC","OneR","TEST",0.474849170437406,0.451475366324147,0.206877979676878,-0.0853695324283555,-0.15238608063539,-0.0915684110985165,-0.168620680146836,-0.127807133337931,-0.235353278412499
"CRX","OneR","TEST",0.876086956521739,0.874533298930913,0.749346465332674,0.0311594202898554,0.0368782161234996,0.0393307645064425,0.0470912896996234,0.0688602437930028,0.0824473597179081
