"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest"
4,7,0.000110636358431638,4.3,2.4,4.4,2.1,1.8,2.5,2.4,NA,NA,NA,0.3163,0.2164,0.1668,0.1152,0.1111,0.0695,0.0081,NA,NA,NA,1.10636358431638,6,6,"Forest_disc_DIR200"
4,8,2.25465526857978e-05,4.3,2.4,2.4,4.5,2.4,2.4,2.4,2.4,NA,NA,0.2778,0.1667,0.1667,0.1667,0.0557,0.0556,0.0556,0.0542,NA,NA,0.000225465526857978,3,6,"Forest_disc_DIR200"
4,9,2.31494645799308e-05,4.4,4.3,2.4,2.4,2.5,2.4,2.4,2.4,2.4,NA,0.2783,0.1667,0.1666,0.1296,0.0555,0.0542,0.0542,0.0514,0.0431,NA,0.00231494645799308,4,6,"Forest_disc_DIR200"
4,10,3.51023621965643e-05,4.5,2.5,2.5,4.4,2.5,2.5,2.5,2.4,2.5,2.4,0.3149,0.2036,0.166,0.0928,0.0555,0.0555,0.0555,0.0189,0.0185,0.018,0.00351023621965643,4,6,"Forest_disc_DIR200"
5,2,5.12264385164385e-08,2.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,0.6112,0.3888,NA,NA,NA,NA,NA,NA,NA,NA,5.12264385164385e-08,2,6,"Forest_disc_DIR200"
5,3,5.40813491413726e-06,2.2,3,3.3,NA,NA,NA,NA,NA,NA,NA,0.6676,0.1667,0.1664,NA,NA,NA,NA,NA,NA,NA,5.40813491413726e-05,3,6,"Forest_disc_DIR200"
5,4,3.41170109732881e-07,2.5,1.8,3.4,2.3,NA,NA,NA,NA,NA,NA,0.5,0.1667,0.1666,0.1666,NA,NA,NA,NA,NA,NA,3.41170109732881e-05,4,6,"Forest_disc_DIR200"
5,5,1.49547143960208e-05,2.5,3.5,2.1,2.1,2.2,NA,NA,NA,NA,NA,0.3894,0.166,0.1629,0.1539,0.1289,NA,NA,NA,NA,NA,0.00149547143960208,4,6,"Forest_disc_DIR200"
5,6,4.62272955701446e-08,2.1,2.5,3.2,3.1,2.1,2.1,NA,NA,NA,NA,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,NA,NA,NA,NA,4.62272955701446e-06,4,6,"Forest_disc_DIR200"
5,7,0.000327068879294748,3.5,2.2,2.2,2.2,2.2,2.2,2.2,NA,NA,NA,0.2213,0.1655,0.1653,0.1543,0.1295,0.1155,0.0556,NA,NA,NA,0.000327068879294748,2,6,"Forest_disc_DIR200"
5,8,1.32256726345708e-05,2.8,2.1,3.3,2.2,1.9,2.7,1.7,1.7,NA,NA,0.278,0.1669,0.1668,0.1667,0.0573,0.0556,0.0554,0.0549,NA,NA,1.32256726345708,7,6,"Forest_disc_DIR200"
5,9,0.000347823762818437,3.5,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,NA,0.218,0.167,0.1665,0.1652,0.1539,0.0554,0.054,0.0227,0.0048,NA,0.000347823762818437,2,6,"Forest_disc_DIR200"
5,10,0.000533838621728265,3.5,2.2,2.2,2.2,2.2,2.2,2.2,1.7,2.2,2.2,0.2222,0.169,0.1651,0.1625,0.1241,0.0557,0.0501,0.0494,0.006,0.0058,0.00533838621728265,3,6,"Forest_disc_DIR200"
1,2,0.000187772869831081,1,9.5,NA,NA,NA,NA,NA,NA,NA,NA,0.6088,0.3913,NA,NA,NA,NA,NA,NA,NA,NA,0.000187772869831081,2,7,"Forest_disc_NLD50"
1,3,1.59087454992792e-30,4.3,1,29.8,NA,NA,NA,NA,NA,NA,NA,0.881,0.1041,0.0148,NA,NA,NA,NA,NA,NA,NA,1.59087454992792e-29,3,7,"Forest_disc_NLD50"
1,4,6.29429323408902e-08,3.9,29.1,11.9,1,NA,NA,NA,NA,NA,NA,0.9719,0.0159,0.0122,0,NA,NA,NA,NA,NA,NA,6.29429323408902e-07,3,7,"Forest_disc_NLD50"
1,5,2.81207460550684e-22,4.3,1,29.8,1,28.5,NA,NA,NA,NA,NA,0.8809,0.0982,0.0142,0.006,7e-04,NA,NA,NA,NA,NA,2.81207460550684e-20,4,7,"Forest_disc_NLD50"
1,6,6.44898811506799e-33,4.1,5.1,1,4.7,2.8,29.8,NA,NA,NA,NA,0.6116,0.1731,0.0871,0.0763,0.0372,0.0147,NA,NA,NA,NA,6.44898811506799e-29,6,7,"Forest_disc_NLD50"
1,7,7.39321427974183e-28,4.2,5.6,1,1,29.9,5,15.3,NA,NA,NA,0.8146,0.0749,0.0604,0.032,0.0145,0.0027,9e-04,NA,NA,NA,7.39321427974183e-24,6,7,"Forest_disc_NLD50"
1,8,2.10187142876631e-09,3.8,7.6,5.9,2,1,30,1.2,16.2,NA,NA,0.8311,0.0592,0.0445,0.0273,0.0232,0.0142,4e-04,0,NA,NA,0.000210187142876631,7,7,"Forest_disc_NLD50"
1,9,1.41334988664033e-07,3.7,7.6,3.2,1,29.8,9.8,1.3,27.4,26.2,NA,0.8076,0.0882,0.0586,0.0275,0.0138,0.0021,0.0016,4e-04,2e-04,NA,1.41334988664033,9,7,"Forest_disc_NLD50"
1,10,1.22009146453814e-08,3.7,8.4,5.6,30,7.4,6.8,1,20.7,30,10.9,0.8961,0.0364,0.0265,0.0136,0.0127,0.0097,0.0035,0.0012,4e-04,0,0.0122009146453814,8,7,"Forest_disc_NLD50"
2,2,6.63328694977531e-09,66.7,45.8,NA,NA,NA,NA,NA,NA,NA,NA,0.5221,0.4779,NA,NA,NA,NA,NA,NA,NA,NA,6.63328694977531e-09,2,7,"Forest_disc_NLD50"
2,3,3.22151315585425e-19,52.3,69.4,35.9,NA,NA,NA,NA,NA,NA,NA,0.5501,0.3523,0.0976,NA,NA,NA,NA,NA,NA,NA,3.22151315585425e-18,3,7,"Forest_disc_NLD50"
2,4,3.95627627756688e-09,44.7,63.2,70,58.9,NA,NA,NA,NA,NA,NA,0.4117,0.3003,0.2093,0.0787,NA,NA,NA,NA,NA,NA,3.95627627756688e-07,4,7,"Forest_disc_NLD50"
2,5,4.80405545246629e-09,47.9,66.4,67.9,41.7,56.8,NA,NA,NA,NA,NA,0.366,0.2769,0.2144,0.1257,0.017,NA,NA,NA,NA,NA,4.80405545246629e-06,5,7,"Forest_disc_NLD50"
2,6,6.46953776003914e-33,49.4,59.6,72,61.9,36.8,51.9,NA,NA,NA,NA,0.3304,0.196,0.1939,0.1754,0.1034,9e-04,NA,NA,NA,NA,6.46953776003914e-29,6,7,"Forest_disc_NLD50"
2,7,2.4933973329249e-09,63.5,44.2,73.7,55.1,66.1,42.6,52,NA,NA,NA,0.4268,0.3624,0.0879,0.0549,0.0485,0.0139,0.0056,NA,NA,NA,0.00024933973329249,7,7,"Forest_disc_NLD50"
2,8,2.49145245223808e-09,67.7,46.6,55.1,52.7,34.6,58.6,55.5,47.7,NA,NA,0.4415,0.3847,0.0785,0.0496,0.0319,0.0138,0,0,NA,NA,2.49145245223808e-05,6,7,"Forest_disc_NLD50"
2,9,8.59685394321076e-10,52.6,34.9,73.1,71.3,63.1,68.2,66.9,52.5,58.6,NA,0.4947,0.0952,0.0834,0.0789,0.0785,0.0708,0.0355,0.0321,0.0309,NA,0.00859685394321076,9,7,"Forest_disc_NLD50"
2,10,7.52124452515348e-08,44,62.6,63.8,61.4,62.2,76,55.2,60.5,69.1,44.1,0.3324,0.1195,0.1032,0.0951,0.0785,0.0764,0.075,0.0545,0.0468,0.0186,7.52124452515348,10,7,"Forest_disc_NLD50"
3,2,1.09778027137841e-07,1.8,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5089,0.4911,NA,NA,NA,NA,NA,NA,NA,NA,1.09778027137841e-07,2,7,"Forest_disc_NLD50"
3,3,1.70612009408644e-30,2.5,3.5,1.5,NA,NA,NA,NA,NA,NA,NA,0.3759,0.3381,0.2861,NA,NA,NA,NA,NA,NA,NA,1.70612009408644e-29,3,7,"Forest_disc_NLD50"
3,4,5.90402140323173e-30,3.5,1.5,2.4,2.6,NA,NA,NA,NA,NA,NA,0.3294,0.2932,0.2823,0.0951,NA,NA,NA,NA,NA,NA,5.90402140323173e-28,4,7,"Forest_disc_NLD50"
3,5,8.72225522430085e-09,3.4,2.3,1.6,1.5,2.7,NA,NA,NA,NA,NA,0.3864,0.3024,0.1541,0.1317,0.0254,NA,NA,NA,NA,NA,8.72225522430085e-06,5,7,"Forest_disc_NLD50"
3,6,3.42979765207603e-08,3.4,2,1.5,1.5,1.5,2.7,NA,NA,NA,NA,0.4321,0.3128,0.0904,0.0657,0.0564,0.0426,NA,NA,NA,NA,3.42979765207603e-06,4,7,"Forest_disc_NLD50"
3,7,3.00188562763628e-08,1.7,3.5,2.6,2.7,3.5,3.2,3.5,NA,NA,NA,0.4102,0.1883,0.1376,0.0817,0.0717,0.0706,0.0398,NA,NA,NA,3.00188562763628e-05,5,7,"Forest_disc_NLD50"
3,8,6.43827601163823e-08,1.7,2.1,3.4,3.1,3.4,3.2,3.5,3,NA,NA,0.3528,0.1601,0.1326,0.1184,0.0976,0.0693,0.068,0.0013,NA,NA,0.00643827601163823,7,7,"Forest_disc_NLD50"
3,9,3.44322349899615e-08,3.4,1.8,2.5,1.5,2.2,1.5,3.5,1.6,3.5,NA,0.3803,0.2388,0.1188,0.0733,0.0713,0.0578,0.033,0.0193,0.0075,NA,0.00344322349899615,7,7,"Forest_disc_NLD50"
3,10,3.85424082428883e-07,2.1,1.7,3.4,3.3,1.5,3.4,3.5,3.4,3.3,3.5,0.2806,0.1923,0.1823,0.1248,0.0837,0.0809,0.0302,0.0132,0.0109,0.001,0.00385424082428883,6,7,"Forest_disc_NLD50"
4,2,2.25107012278295e-07,4.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,0.5667,0.4333,NA,NA,NA,NA,NA,NA,NA,NA,2.25107012278295e-07,2,7,"Forest_disc_NLD50"
4,3,1.13561543938112e-08,4.3,2.8,1.6,NA,NA,NA,NA,NA,NA,NA,0.4646,0.3888,0.1467,NA,NA,NA,NA,NA,NA,NA,1.13561543938112e-07,3,7,"Forest_disc_NLD50"
4,4,1.34014758450097e-07,4.3,2,3.2,3.6,NA,NA,NA,NA,NA,NA,0.4727,0.3611,0.1304,0.0358,NA,NA,NA,NA,NA,NA,1.34014758450097e-05,4,7,"Forest_disc_NLD50"
4,5,4.46137829194815e-09,4.5,1.8,3.6,3.2,3.2,NA,NA,NA,NA,NA,0.2851,0.2619,0.2435,0.2078,0.0018,NA,NA,NA,NA,NA,4.46137829194815e-07,4,7,"Forest_disc_NLD50"
4,6,8.82254829859659e-08,4.3,2,3.4,3.3,3.6,4,NA,NA,NA,NA,0.3994,0.3418,0.1462,0.0647,0.0479,0,NA,NA,NA,NA,8.82254829859659e-05,5,7,"Forest_disc_NLD50"
4,7,1.5219349677385e-18,4.4,3,3.4,1.5,2.1,4.5,4,NA,NA,NA,0.3484,0.2054,0.2033,0.1278,0.1133,0.0019,0,NA,NA,NA,1.5219349677385e-14,6,7,"Forest_disc_NLD50"
4,8,6.23935544868046e-08,4.2,2.4,3.2,1.5,1.5,1.5,3.9,1.5,NA,NA,0.4976,0.3614,0.0437,0.0356,0.0305,0.0184,0.0105,0.0023,NA,NA,6.23935544868046e-05,5,7,"Forest_disc_NLD50"
4,9,3.45180248639684e-10,4.3,2.8,1.5,1.5,3.3,1.5,1.8,1.5,1.5,NA,0.4308,0.3851,0.0581,0.0447,0.0338,0.0303,0.0172,0,0,NA,3.45180248639684e-07,5,7,"Forest_disc_NLD50"
4,10,3.8945444649312e-08,4.3,2.4,2.5,1.5,3.7,1.5,3.4,3.4,3.5,3,0.4396,0.284,0.0646,0.0632,0.057,0.0324,0.0289,0.0226,0.0077,0,0.0038945444649312,7,7,"Forest_disc_NLD50"
5,2,8.01556977819816e-08,2,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5565,0.4435,NA,NA,NA,NA,NA,NA,NA,NA,8.01556977819816e-08,2,7,"Forest_disc_NLD50"
5,3,9.3438790976725e-16,2.4,3.5,1.5,NA,NA,NA,NA,NA,NA,NA,0.6067,0.2584,0.1348,NA,NA,NA,NA,NA,NA,NA,9.3438790976725e-15,3,7,"Forest_disc_NLD50"
5,4,1.67675351883539e-08,2.4,3.4,1.7,3.3,NA,NA,NA,NA,NA,NA,0.505,0.3224,0.1688,0.0037,NA,NA,NA,NA,NA,NA,1.67675351883539e-06,4,7,"Forest_disc_NLD50"
5,5,1.90267783373053e-08,1.8,2.8,3.5,2.6,2,NA,NA,NA,NA,NA,0.298,0.2567,0.211,0.1752,0.0591,NA,NA,NA,NA,NA,1.90267783373053e-05,5,7,"Forest_disc_NLD50"
5,6,5.20915558567016e-09,2.6,1.7,3.5,2.6,3.4,3.5,NA,NA,NA,NA,0.3139,0.2455,0.2187,0.2063,0.0133,0.0022,NA,NA,NA,NA,5.20915558567016e-07,4,7,"Forest_disc_NLD50"
5,7,4.06651773865888e-08,1.9,3.5,2.6,3.2,2.9,3,2.1,NA,NA,NA,0.4255,0.1576,0.1568,0.1206,0.1022,0.0371,1e-04,NA,NA,NA,0.00406651773865888,7,7,"Forest_disc_NLD50"
5,8,4.93227178555364e-08,2.1,3.2,3.5,1.7,2.5,1.9,3.3,1.6,NA,NA,0.4444,0.3347,0.0892,0.0631,0.0497,0.0185,4e-04,0,NA,NA,0.00493227178555364,7,7,"Forest_disc_NLD50"
5,9,3.31534370438128e-08,1.8,3.4,2.5,3.4,2.7,3.2,2.4,2.4,2,NA,0.2897,0.1296,0.1273,0.1089,0.0935,0.0857,0.0839,0.046,0.0355,NA,0.00331534370438128,7,7,"Forest_disc_NLD50"
5,10,4.60672801668368e-08,1.9,2.3,3.4,3.3,3.3,3.3,2.8,2.6,2.7,2.5,0.3319,0.1587,0.1132,0.1062,0.0593,0.0577,0.0494,0.0473,0.0428,0.0336,0.0460672801668368,8,7,"Forest_disc_NLD50"
1,2,0.000399529293328463,1,13.4,NA,NA,NA,NA,NA,NA,NA,NA,0.715,0.2851,NA,NA,NA,NA,NA,NA,NA,NA,0.000399529293328463,2,7,"Forest_disc_NLD100"
1,3,6.22161688466547e-31,4.3,1,30,NA,NA,NA,NA,NA,NA,NA,0.8749,0.0984,0.0268,NA,NA,NA,NA,NA,NA,NA,6.22161688466547e-30,3,7,"Forest_disc_NLD100"
1,4,5.73588084431115e-33,4.4,1.9,1,30,NA,NA,NA,NA,NA,NA,0.8273,0.0938,0.0522,0.0267,NA,NA,NA,NA,NA,NA,5.73588084431115e-31,4,7,"Forest_disc_NLD100"
1,5,2.68989153801493e-32,3.9,2.6,6.7,30.2,1,NA,NA,NA,NA,NA,0.6641,0.1886,0.1192,0.0258,0.0023,NA,NA,NA,NA,NA,2.68989153801493e-29,5,7,"Forest_disc_NLD100"
1,6,2.14419063796247e-27,4.6,2.8,3.4,30.4,10.6,1,NA,NA,NA,NA,0.4781,0.2816,0.1945,0.0252,0.0207,0,NA,NA,NA,NA,2.14419063796247e-24,5,7,"Forest_disc_NLD100"
1,7,1.82418843801515e-11,3.9,7.3,1,30.2,1,6.4,13.4,NA,NA,NA,0.8508,0.0663,0.0464,0.0259,0.0068,0.0037,1e-04,NA,NA,NA,1.82418843801515e-07,6,7,"Forest_disc_NLD100"
1,8,2.52758478003576e-33,4.3,1,29.9,30.3,29.7,30.5,5.3,30.5,NA,NA,0.8748,0.0983,0.0224,0.0026,0.001,7e-04,2e-04,1e-04,NA,NA,2.52758478003576e-28,7,7,"Forest_disc_NLD100"
1,9,2.7016111408663e-07,4.3,1,30.5,9.8,15,5.3,29,10.4,9,NA,0.8343,0.121,0.0229,0.0088,0.0065,0.003,0.0018,0.0017,0,NA,0.27016111408663,8,7,"Forest_disc_NLD100"
1,10,3.39151287889758e-14,4.1,3.2,1,1.1,30.4,14.5,7.6,12.9,30.4,27.4,0.85,0.0495,0.0355,0.0257,0.0242,0.0086,0.0038,0.0022,5e-04,0,3.39151287889758e-08,8,7,"Forest_disc_NLD100"
2,2,7.63714420623347e-09,67.2,45.6,NA,NA,NA,NA,NA,NA,NA,NA,0.522,0.478,NA,NA,NA,NA,NA,NA,NA,NA,7.63714420623347e-09,2,7,"Forest_disc_NLD100"
2,3,1.58390412682004e-27,54.1,70.7,37.5,NA,NA,NA,NA,NA,NA,NA,0.5487,0.3089,0.1424,NA,NA,NA,NA,NA,NA,NA,1.58390412682004e-26,3,7,"Forest_disc_NLD100"
2,4,1.0052082472287e-10,50.9,70.4,58.4,36.6,NA,NA,NA,NA,NA,NA,0.3911,0.3156,0.1833,0.11,NA,NA,NA,NA,NA,NA,1.0052082472287e-08,4,7,"Forest_disc_NLD100"
2,5,4.94941119913965e-32,58.3,49.4,71.2,35.5,45.1,NA,NA,NA,NA,NA,0.3175,0.3001,0.2733,0.09,0.0191,NA,NA,NA,NA,NA,4.94941119913965e-29,5,7,"Forest_disc_NLD100"
2,6,1.43529299543186e-12,54.2,72.1,64.5,36.9,50.5,41.2,NA,NA,NA,NA,0.3976,0.2076,0.1606,0.1024,0.0816,0.0502,NA,NA,NA,NA,1.43529299543186e-08,6,7,"Forest_disc_NLD100"
2,7,5.03960833701831e-10,60.2,42.1,73.8,69.7,75.4,47.1,59.8,NA,NA,NA,0.5249,0.2989,0.0949,0.042,0.032,0.0051,0.0022,NA,NA,NA,5.03960833701831e-05,7,7,"Forest_disc_NLD100"
2,8,5.56549861796213e-09,68.2,44.4,57.8,59.8,59.1,52.3,47.5,54.7,NA,NA,0.4269,0.3778,0.0509,0.044,0.0307,0.0291,0.0218,0.0189,NA,NA,0.00556549861796213,8,7,"Forest_disc_NLD100"
2,9,5.81650918964083e-10,56.7,38.3,66.3,73.1,75.9,70.2,75.5,72.6,69.4,NA,0.5837,0.1818,0.0469,0.0423,0.0384,0.0344,0.0312,0.0253,0.016,NA,0.00581650918964083,9,7,"Forest_disc_NLD100"
2,10,5.35260371704845e-07,53.9,40.5,73.7,56.4,70.9,63.1,67.7,71.3,76.9,71.2,0.4471,0.1742,0.0698,0.0638,0.0552,0.0541,0.0516,0.0399,0.0313,0.0131,53.5260371704845,10,7,"Forest_disc_NLD100"
3,2,1.02991477326844e-07,1.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5353,0.4647,NA,NA,NA,NA,NA,NA,NA,NA,1.02991477326844e-07,2,7,"Forest_disc_NLD100"
3,3,3.58710362033297e-08,1.6,3.4,2.5,NA,NA,NA,NA,NA,NA,NA,0.4425,0.3892,0.1682,NA,NA,NA,NA,NA,NA,NA,3.58710362033297e-07,3,7,"Forest_disc_NLD100"
3,4,4.43194173232233e-08,3.4,1.7,1.6,2.6,NA,NA,NA,NA,NA,NA,0.3865,0.2667,0.2008,0.1459,NA,NA,NA,NA,NA,NA,4.43194173232233e-06,4,7,"Forest_disc_NLD100"
3,5,1.20632164500901e-08,1.6,3.5,2.7,3.3,3.5,NA,NA,NA,NA,NA,0.4336,0.2681,0.2576,0.0287,0.012,NA,NA,NA,NA,NA,1.20632164500901e-06,4,7,"Forest_disc_NLD100"
3,6,4.25788892562695e-08,1.6,3,3.5,1.9,3.5,3.1,NA,NA,NA,NA,0.3878,0.1474,0.1359,0.1244,0.1047,0.0997,NA,NA,NA,NA,4.25788892562695e-05,5,7,"Forest_disc_NLD100"
3,7,6.4913332007146e-08,1.7,3.3,3.5,2.5,3.4,1.8,2.6,NA,NA,NA,0.4856,0.2887,0.0863,0.0728,0.0615,0.004,0.0011,NA,NA,NA,0.0064913332007146,7,7,"Forest_disc_NLD100"
3,8,3.99690470515905e-08,1.6,3.4,3.4,2.1,3.1,2.8,2,3.4,NA,NA,0.379,0.1695,0.1676,0.1211,0.0735,0.0508,0.0383,1e-04,NA,NA,0.000399690470515905,6,7,"Forest_disc_NLD100"
3,9,8.52253798389818e-08,3.3,1.8,1.5,1.7,1.7,2.2,2,1.6,2.1,NA,0.4577,0.4025,0.0897,0.0237,0.0081,0.0075,0.0061,0.0046,2e-04,NA,0.0852253798389818,8,7,"Forest_disc_NLD100"
3,10,4.88064193695942e-08,1.6,3.4,3.3,2.3,3.5,3.4,1.8,3.3,2.6,3.4,0.3967,0.1148,0.1015,0.0817,0.0812,0.0704,0.0589,0.0501,0.0436,0.001,0.00488064193695942,7,7,"Forest_disc_NLD100"
4,2,2.44250656038609e-07,4.2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.5862,0.4138,NA,NA,NA,NA,NA,NA,NA,NA,2.44250656038609e-07,2,7,"Forest_disc_NLD100"
4,3,2.44151890329179e-07,4.2,2.1,2.3,NA,NA,NA,NA,NA,NA,NA,0.5861,0.4116,0.0022,NA,NA,NA,NA,NA,NA,NA,2.44151890329179e-06,3,7,"Forest_disc_NLD100"
4,4,1.89772982705235e-09,4.5,3.6,2.6,1.5,NA,NA,NA,NA,NA,NA,0.3285,0.2792,0.2508,0.1415,NA,NA,NA,NA,NA,NA,1.89772982705235e-07,4,7,"Forest_disc_NLD100"
4,5,3.45143519430014e-08,1.9,4.5,3.9,3.2,3.2,NA,NA,NA,NA,NA,0.2846,0.2544,0.2398,0.2212,0,NA,NA,NA,NA,NA,3.45143519430014e-06,4,7,"Forest_disc_NLD100"
4,6,1.16820984587059e-07,4.3,1.9,3.7,2.6,3.6,3,NA,NA,NA,NA,0.438,0.287,0.0993,0.0903,0.0469,0.0384,NA,NA,NA,NA,0.00116820984587059,6,7,"Forest_disc_NLD100"
4,7,2.75126804955273e-09,4.4,2.6,3.3,1.5,3.8,3.4,4.1,NA,NA,NA,0.3793,0.2526,0.1434,0.1328,0.0667,0.0175,0.0077,NA,NA,NA,0.000275126804955273,7,7,"Forest_disc_NLD100"
4,8,5.18222160264726e-08,1.9,3.4,4.2,4.5,4.5,2.3,2.9,4.5,NA,NA,0.2732,0.2494,0.2403,0.1529,0.0403,0.03,0.0139,0,NA,NA,0.000518222160264726,6,7,"Forest_disc_NLD100"
4,9,8.2485351215872e-08,4.2,2.5,1.7,2.9,1.6,1.6,2.2,2.6,1.5,NA,0.534,0.2854,0.0618,0.0473,0.0357,0.0345,0.001,3e-04,0,NA,0.0082485351215872,7,7,"Forest_disc_NLD100"
4,10,6.37252574754986e-08,4.3,2.5,1.6,1.5,2.8,2.1,4.3,2.7,3.9,3.6,0.4904,0.271,0.0881,0.0373,0.0282,0.0215,0.0197,0.0196,0.0171,0.0071,0.637252574754987,9,7,"Forest_disc_NLD100"
5,2,8.30265560620364e-08,2,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5575,0.4424,NA,NA,NA,NA,NA,NA,NA,NA,8.30265560620364e-08,2,7,"Forest_disc_NLD100"
5,3,6.25705407917323e-08,1.9,3.3,2.5,NA,NA,NA,NA,NA,NA,NA,0.4278,0.3923,0.1799,NA,NA,NA,NA,NA,NA,NA,6.25705407917323e-07,3,7,"Forest_disc_NLD100"
5,4,9.22953146699769e-09,2.3,3.4,3.3,1.5,NA,NA,NA,NA,NA,NA,0.5483,0.1782,0.163,0.1105,NA,NA,NA,NA,NA,NA,9.22953146699769e-07,4,7,"Forest_disc_NLD100"
5,5,2.94140884451088e-31,2.4,3.5,1.5,2.4,2.6,NA,NA,NA,NA,NA,0.3781,0.2378,0.1592,0.1184,0.1065,NA,NA,NA,NA,NA,2.94140884451088e-29,4,7,"Forest_disc_NLD100"
5,6,4.48603477370779e-08,1.9,3.4,2.8,2.2,2.2,2.4,NA,NA,NA,NA,0.3574,0.2945,0.23,0.0709,0.041,0.0062,NA,NA,NA,NA,4.48603477370779e-05,5,7,"Forest_disc_NLD100"
5,7,2.51496126368956e-08,1.9,2.8,3.5,2.8,3.5,2.4,1.6,NA,NA,NA,0.3913,0.3185,0.1697,0.0661,0.0351,0.0194,0,NA,NA,NA,2.51496126368956e-06,4,7,"Forest_disc_NLD100"
5,8,7.5922297318392e-09,2.2,3.5,2.8,2.1,1.5,2.8,3.3,3.2,NA,NA,0.3043,0.1832,0.1556,0.1038,0.0993,0.0865,0.0462,0.0211,NA,NA,0.00075922297318392,7,7,"Forest_disc_NLD100"
5,9,6.55985662281104e-08,2,3.3,2.7,2.7,1.5,2,2.4,1.6,1.9,NA,0.5086,0.4062,0.0287,0.0166,0.0165,0.0113,0.0085,0.0035,0,NA,0.000655985662281104,6,7,"Forest_disc_NLD100"
5,10,7.31220495092e-08,2,2.9,3.3,3.3,3.4,3.4,3.3,3.2,2,3.1,0.5028,0.1088,0.0824,0.0673,0.066,0.0545,0.0481,0.0386,0.0314,0,7.31220495092e-05,5,7,"Forest_disc_NLD100"
1,2,0.000138926733332683,1,8.8,NA,NA,NA,NA,NA,NA,NA,NA,0.576,0.424,NA,NA,NA,NA,NA,NA,NA,NA,0.000138926733332683,2,7,"Forest_disc_NLD200"
1,3,1.17945131876674e-29,4.3,1,29.8,NA,NA,NA,NA,NA,NA,NA,0.8912,0.0957,0.0131,NA,NA,NA,NA,NA,NA,NA,1.17945131876674e-28,3,7,"Forest_disc_NLD200"
1,4,2.87814729427527e-33,4.3,1,29.8,18,NA,NA,NA,NA,NA,NA,0.8915,0.0953,0.013,1e-04,NA,NA,NA,NA,NA,NA,2.87814729427527e-31,4,7,"Forest_disc_NLD200"
1,5,2.30409512601444e-16,3.9,1,9,30.5,9.6,NA,NA,NA,NA,NA,0.9049,0.043,0.0378,0.0118,0.0025,NA,NA,NA,NA,NA,2.30409512601444e-13,5,7,"Forest_disc_NLD200"
1,6,1.19634665191268e-30,3.4,5.7,5.7,4.1,1,30.2,NA,NA,NA,NA,0.6434,0.1719,0.091,0.0575,0.0238,0.0124,NA,NA,NA,NA,1.19634665191268e-27,5,7,"Forest_disc_NLD200"
1,7,1.85656131201727e-30,4.2,1,4.1,30.5,14.9,1.1,1.5,NA,NA,NA,0.8721,0.0705,0.0328,0.0116,0.0067,0.0059,5e-04,NA,NA,NA,1.85656131201727e-25,7,7,"Forest_disc_NLD200"
1,8,3.02152374177985e-12,4.3,1,4.4,29.8,6.7,2.2,18.3,15.7,NA,NA,0.8523,0.094,0.0359,0.013,0.0026,0.0022,1e-04,1e-04,NA,NA,3.02152374177985e-06,8,7,"Forest_disc_NLD200"
1,9,1.50887523883838e-10,3.5,3.7,6.1,30.5,1,9.4,12.8,4.6,10.8,NA,0.5657,0.2395,0.1665,0.0117,0.0061,0.0049,0.0043,0.0012,0,NA,0.000150887523883838,8,7,"Forest_disc_NLD200"
1,10,6.71616248792016e-09,4.4,3.9,1,4,2.5,4.1,7.9,30.4,3.6,16.9,0.6051,0.102,0.0823,0.0805,0.0518,0.04,0.0263,0.012,1e-04,0,0.0671616248792016,9,7,"Forest_disc_NLD200"
2,2,8.11071797511624e-09,66.8,45.2,NA,NA,NA,NA,NA,NA,NA,NA,0.5272,0.4728,NA,NA,NA,NA,NA,NA,NA,NA,8.11071797511624e-09,2,7,"Forest_disc_NLD200"
2,3,6.88344348462891e-10,60.4,41.9,73.7,NA,NA,NA,NA,NA,NA,NA,0.5451,0.3096,0.1453,NA,NA,NA,NA,NA,NA,NA,6.88344348462891e-09,3,7,"Forest_disc_NLD200"
2,4,5.05078352462936e-12,63.1,41.6,48.6,83.5,NA,NA,NA,NA,NA,NA,0.6188,0.2925,0.0589,0.0298,NA,NA,NA,NA,NA,NA,5.05078352462936e-10,4,7,"Forest_disc_NLD200"
2,5,2.66327877049714e-09,68.6,53.8,40.9,44.8,46.6,NA,NA,NA,NA,NA,0.3968,0.3471,0.2054,0.0374,0.0132,NA,NA,NA,NA,NA,2.66327877049714e-06,5,7,"Forest_disc_NLD200"
2,6,5.09444067553251e-10,57.4,40.6,65.5,74,43.1,60,NA,NA,NA,NA,0.379,0.1976,0.197,0.1193,0.079,0.0282,NA,NA,NA,NA,5.09444067553251e-06,6,7,"Forest_disc_NLD200"
